"relyr" "recyr" "relarea" "recarea" "lrel" "T" "R"
1998 2018 1 2 13 13 0
1999 2018 1 2 13 7 0
2004 2018 1 2 13 2 0
2005 2018 1 2 13 4 0
2007 2018 1 2 13 9 0
2008 2018 1 2 13 19 0
2009 2018 1 2 13 6 0
2011 2018 1 2 13 16 0
2012 2018 1 2 13 6 0
2013 2018 1 2 13 6 0
2014 2018 1 2 13 50 0
2015 2018 1 2 13 20 0
2016 2018 1 2 13 12 0
2017 2018 1 2 13 8 0
1996 2019 1 2 13 21 0
1997 2019 1 2 13 23 0
1998 2019 1 2 13 13 0
1999 2019 1 2 13 7 0
2004 2019 1 2 13 2 0
2005 2019 1 2 13 4 0
2007 2019 1 2 13 9 0
2008 2019 1 2 13 19 0
2009 2019 1 2 13 6 0
2011 2019 1 2 13 16 0
2012 2019 1 2 13 6 0
2013 2019 1 2 13 6 0
2014 2019 1 2 13 50 0
2015 2019 1 2 13 20 0
2016 2019 1 2 13 12 0
2017 2019 1 2 13 8 0
2018 2019 1 2 13 21 0
1996 2020 1 2 13 21 0
1997 2020 1 2 13 23 0
1998 2020 1 2 13 13 0
1999 2020 1 2 13 7 0
2004 2020 1 2 13 2 0
2005 2020 1 2 13 4 0
2007 2020 1 2 13 9 0
2008 2020 1 2 13 19 0
2009 2020 1 2 13 6 0
2011 2020 1 2 13 16 0
2012 2020 1 2 13 6 0
2013 2020 1 2 13 6 0
2014 2020 1 2 13 50 1
2015 2020 1 2 13 20 0
2016 2020 1 2 13 12 0
2017 2020 1 2 13 8 0
2018 2020 1 2 13 21 0
2019 2020 1 2 13 15 0
1995 1996 2 2 13 28 5
1995 1997 2 2 13 28 0
1996 1997 2 2 13 3 1
1995 1998 2 2 13 28 0
1996 1998 2 2 13 3 0
1997 1998 2 2 13 5 1
1995 1999 2 2 13 28 0
1996 1999 2 2 13 3 0
1997 1999 2 2 13 5 0
1998 1999 2 2 13 105 0
1995 2000 2 2 13 28 0
1996 2000 2 2 13 3 0
1997 2000 2 2 13 5 0
1998 2000 2 2 13 105 2
1999 2000 2 2 13 49 0
1995 2001 2 2 13 28 0
1996 2001 2 2 13 3 0
1997 2001 2 2 13 5 0
1998 2001 2 2 13 105 0
1999 2001 2 2 13 49 0
2000 2001 2 2 13 23 0
1995 2002 2 2 13 28 0
1996 2002 2 2 13 3 0
1997 2002 2 2 13 5 0
1998 2002 2 2 13 105 0
1999 2002 2 2 13 49 0
2000 2002 2 2 13 23 0
1995 2003 2 2 13 28 0
1996 2003 2 2 13 3 0
1997 2003 2 2 13 5 0
1998 2003 2 2 13 105 7
1999 2003 2 2 13 49 3
2000 2003 2 2 13 23 5
2002 2003 2 2 13 20 1
1995 2004 2 2 13 28 0
1996 2004 2 2 13 3 0
1997 2004 2 2 13 5 0
1998 2004 2 2 13 105 2
1999 2004 2 2 13 49 1
2000 2004 2 2 13 23 0
2002 2004 2 2 13 20 0
2003 2004 2 2 13 50 1
1995 2005 2 2 13 28 0
1996 2005 2 2 13 3 0
1997 2005 2 2 13 5 0
1998 2005 2 2 13 105 1
1999 2005 2 2 13 49 0
2000 2005 2 2 13 23 0
2002 2005 2 2 13 20 1
2003 2005 2 2 13 50 1
2004 2005 2 2 13 81 8
1995 2006 2 2 13 28 0
1996 2006 2 2 13 3 0
1997 2006 2 2 13 5 0
1998 2006 2 2 13 105 0
1999 2006 2 2 13 49 0
2000 2006 2 2 13 23 0
2002 2006 2 2 13 20 1
2003 2006 2 2 13 50 0
2004 2006 2 2 13 81 0
2005 2006 2 2 13 51 2
1995 2007 2 2 13 28 0
1996 2007 2 2 13 3 0
1997 2007 2 2 13 5 0
1998 2007 2 2 13 105 0
1999 2007 2 2 13 49 0
2000 2007 2 2 13 23 0
2002 2007 2 2 13 20 0
2003 2007 2 2 13 50 2
2004 2007 2 2 13 81 3
2005 2007 2 2 13 51 1
2006 2007 2 2 13 5 1
1995 2008 2 2 13 28 0
1996 2008 2 2 13 3 0
1997 2008 2 2 13 5 0
1998 2008 2 2 13 105 0
1999 2008 2 2 13 49 0
2000 2008 2 2 13 23 2
2002 2008 2 2 13 20 2
2003 2008 2 2 13 50 1
2004 2008 2 2 13 81 12
2005 2008 2 2 13 51 7
2006 2008 2 2 13 5 0
2007 2008 2 2 13 51 6
1995 2009 2 2 13 28 0
1996 2009 2 2 13 3 0
1997 2009 2 2 13 5 0
1998 2009 2 2 13 105 0
1999 2009 2 2 13 49 0
2000 2009 2 2 13 23 0
2002 2009 2 2 13 20 0
2003 2009 2 2 13 50 1
2004 2009 2 2 13 81 1
2005 2009 2 2 13 51 0
2006 2009 2 2 13 5 0
2007 2009 2 2 13 51 1
2008 2009 2 2 13 176 2
1995 2010 2 2 13 28 0
1996 2010 2 2 13 3 0
1997 2010 2 2 13 5 0
1998 2010 2 2 13 105 0
1999 2010 2 2 13 49 0
2000 2010 2 2 13 23 0
2002 2010 2 2 13 20 0
2003 2010 2 2 13 50 1
2004 2010 2 2 13 81 1
2005 2010 2 2 13 51 0
2006 2010 2 2 13 5 0
2007 2010 2 2 13 51 1
2008 2010 2 2 13 176 3
2009 2010 2 2 13 102 4
1995 2011 2 2 13 28 0
1996 2011 2 2 13 3 0
1997 2011 2 2 13 5 0
1998 2011 2 2 13 105 0
1999 2011 2 2 13 49 0
2000 2011 2 2 13 23 0
2002 2011 2 2 13 20 0
2003 2011 2 2 13 50 0
2004 2011 2 2 13 81 1
2005 2011 2 2 13 51 0
2006 2011 2 2 13 5 0
2007 2011 2 2 13 51 3
2008 2011 2 2 13 176 4
2009 2011 2 2 13 102 8
2010 2011 2 2 13 63 2
1995 2012 2 2 13 28 0
1996 2012 2 2 13 3 0
1997 2012 2 2 13 5 0
1998 2012 2 2 13 105 0
1999 2012 2 2 13 49 0
2000 2012 2 2 13 23 0
2002 2012 2 2 13 20 0
2003 2012 2 2 13 50 0
2004 2012 2 2 13 81 0
2005 2012 2 2 13 51 0
2006 2012 2 2 13 5 0
2007 2012 2 2 13 51 2
2008 2012 2 2 13 176 10
2009 2012 2 2 13 102 3
2010 2012 2 2 13 63 4
2011 2012 2 2 13 128 3
1995 2013 2 2 13 28 0
1996 2013 2 2 13 3 0
1997 2013 2 2 13 5 0
1998 2013 2 2 13 105 0
1999 2013 2 2 13 49 0
2000 2013 2 2 13 23 0
2002 2013 2 2 13 20 0
2003 2013 2 2 13 50 1
2004 2013 2 2 13 81 1
2005 2013 2 2 13 51 1
2006 2013 2 2 13 5 0
2007 2013 2 2 13 51 0
2008 2013 2 2 13 176 6
2009 2013 2 2 13 102 3
2010 2013 2 2 13 63 10
2011 2013 2 2 13 128 11
2012 2013 2 2 13 71 7
1995 2014 2 2 13 28 0
1996 2014 2 2 13 3 0
1997 2014 2 2 13 5 0
1998 2014 2 2 13 105 0
1999 2014 2 2 13 49 0
2000 2014 2 2 13 23 0
2002 2014 2 2 13 20 0
2003 2014 2 2 13 50 0
2004 2014 2 2 13 81 0
2005 2014 2 2 13 51 0
2006 2014 2 2 13 5 0
2007 2014 2 2 13 51 0
2008 2014 2 2 13 176 2
2009 2014 2 2 13 102 0
2010 2014 2 2 13 63 1
2011 2014 2 2 13 128 4
2012 2014 2 2 13 71 3
2013 2014 2 2 13 107 3
1995 2015 2 2 13 28 0
1996 2015 2 2 13 3 0
1997 2015 2 2 13 5 0
1998 2015 2 2 13 105 0
1999 2015 2 2 13 49 0
2000 2015 2 2 13 23 0
2002 2015 2 2 13 20 0
2003 2015 2 2 13 50 0
2004 2015 2 2 13 81 0
2005 2015 2 2 13 51 0
2006 2015 2 2 13 5 0
2007 2015 2 2 13 51 0
2008 2015 2 2 13 176 0
2009 2015 2 2 13 102 0
2010 2015 2 2 13 63 0
2011 2015 2 2 13 128 4
2012 2015 2 2 13 71 4
2013 2015 2 2 13 107 7
2014 2015 2 2 13 32 0
1995 2016 2 2 13 28 0
1996 2016 2 2 13 3 0
1997 2016 2 2 13 5 0
1998 2016 2 2 13 105 0
1999 2016 2 2 13 49 0
2000 2016 2 2 13 23 0
2002 2016 2 2 13 20 0
2003 2016 2 2 13 50 0
2004 2016 2 2 13 81 0
2005 2016 2 2 13 51 0
2006 2016 2 2 13 5 0
2007 2016 2 2 13 51 0
2008 2016 2 2 13 176 0
2009 2016 2 2 13 102 1
2010 2016 2 2 13 63 1
2011 2016 2 2 13 128 3
2012 2016 2 2 13 71 1
2013 2016 2 2 13 107 4
2014 2016 2 2 13 32 3
2015 2016 2 2 13 47 2
1995 2017 2 2 13 28 0
1996 2017 2 2 13 3 0
1997 2017 2 2 13 5 0
1998 2017 2 2 13 105 0
1999 2017 2 2 13 49 0
2000 2017 2 2 13 23 0
2002 2017 2 2 13 20 0
2003 2017 2 2 13 50 0
2004 2017 2 2 13 81 0
2005 2017 2 2 13 51 0
2006 2017 2 2 13 5 0
2007 2017 2 2 13 51 1
2008 2017 2 2 13 176 1
2009 2017 2 2 13 102 0
2010 2017 2 2 13 63 1
2011 2017 2 2 13 128 4
2012 2017 2 2 13 71 2
2013 2017 2 2 13 107 2
2014 2017 2 2 13 32 2
2015 2017 2 2 13 47 0
2016 2017 2 2 13 89 2
1995 2018 2 2 13 28 0
1996 2018 2 2 13 3 0
1997 2018 2 2 13 5 0
1998 2018 2 2 13 105 0
1999 2018 2 2 13 49 0
2000 2018 2 2 13 23 0
2002 2018 2 2 13 20 0
2003 2018 2 2 13 50 0
2004 2018 2 2 13 81 0
2005 2018 2 2 13 51 0
2006 2018 2 2 13 5 0
2007 2018 2 2 13 51 0
2008 2018 2 2 13 176 0
2009 2018 2 2 13 102 0
2010 2018 2 2 13 63 0
2011 2018 2 2 13 128 1
2012 2018 2 2 13 71 1
2013 2018 2 2 13 107 2
2014 2018 2 2 13 32 1
2015 2018 2 2 13 47 5
2016 2018 2 2 13 89 4
2017 2018 2 2 13 66 4
1995 2019 2 2 13 28 0
1996 2019 2 2 13 3 0
1997 2019 2 2 13 5 0
1998 2019 2 2 13 105 0
1999 2019 2 2 13 49 0
2000 2019 2 2 13 23 0
2002 2019 2 2 13 20 0
2003 2019 2 2 13 50 0
2004 2019 2 2 13 81 0
2005 2019 2 2 13 51 0
2006 2019 2 2 13 5 0
2007 2019 2 2 13 51 0
2008 2019 2 2 13 176 0
2009 2019 2 2 13 102 0
2010 2019 2 2 13 63 0
2011 2019 2 2 13 128 0
2012 2019 2 2 13 71 0
2013 2019 2 2 13 107 2
2014 2019 2 2 13 32 1
2015 2019 2 2 13 47 4
2016 2019 2 2 13 89 5
2017 2019 2 2 13 66 3
2018 2019 2 2 13 115 11
1995 2020 2 2 13 28 0
1996 2020 2 2 13 3 0
1997 2020 2 2 13 5 0
1998 2020 2 2 13 105 0
1999 2020 2 2 13 49 0
2000 2020 2 2 13 23 0
2002 2020 2 2 13 20 0
2003 2020 2 2 13 50 0
2004 2020 2 2 13 81 0
2005 2020 2 2 13 51 0
2006 2020 2 2 13 5 0
2007 2020 2 2 13 51 0
2008 2020 2 2 13 176 0
2009 2020 2 2 13 102 0
2010 2020 2 2 13 63 0
2011 2020 2 2 13 128 0
2012 2020 2 2 13 71 0
2013 2020 2 2 13 107 1
2014 2020 2 2 13 32 0
2015 2020 2 2 13 47 1
2016 2020 2 2 13 89 4
2017 2020 2 2 13 66 6
2018 2020 2 2 13 115 9
2019 2020 2 2 13 92 5
1996 1997 1 1 14 9 1
1996 1998 1 1 14 9 0
1997 1998 1 1 14 29 2
1996 1999 1 1 14 9 0
1997 1999 1 1 14 29 0
1998 1999 1 1 14 8 0
1996 2000 1 1 14 9 0
1997 2000 1 1 14 29 0
1998 2000 1 1 14 8 0
1996 2001 1 1 14 9 0
1997 2001 1 1 14 29 0
1998 2001 1 1 14 8 0
1996 2002 1 1 14 9 0
1997 2002 1 1 14 29 0
1998 2002 1 1 14 8 0
1996 2003 1 1 14 9 0
1997 2003 1 1 14 29 0
1998 2003 1 1 14 8 0
1996 2004 1 1 14 9 0
1997 2004 1 1 14 29 0
1998 2004 1 1 14 8 0
1996 2005 1 1 14 9 0
1997 2005 1 1 14 29 0
1998 2005 1 1 14 8 0
2004 2005 1 1 14 1 0
1996 2006 1 1 14 9 0
1997 2006 1 1 14 29 0
1998 2006 1 1 14 8 0
2004 2006 1 1 14 1 0
2005 2006 1 1 14 2 0
1996 2007 1 1 14 9 0
1997 2007 1 1 14 29 0
1998 2007 1 1 14 8 0
2004 2007 1 1 14 1 0
2005 2007 1 1 14 2 0
1996 2008 1 1 14 9 0
1997 2008 1 1 14 29 0
1998 2008 1 1 14 8 0
2004 2008 1 1 14 1 0
2005 2008 1 1 14 2 0
2007 2008 1 1 14 6 0
1996 2009 1 1 14 9 0
1997 2009 1 1 14 29 0
1998 2009 1 1 14 8 0
2004 2009 1 1 14 1 0
2005 2009 1 1 14 2 0
2007 2009 1 1 14 6 0
2008 2009 1 1 14 24 0
1996 2010 1 1 14 9 0
1997 2010 1 1 14 29 0
1998 2010 1 1 14 8 0
2004 2010 1 1 14 1 0
2005 2010 1 1 14 2 0
2007 2010 1 1 14 6 0
2008 2010 1 1 14 24 0
2009 2010 1 1 14 14 0
1996 2011 1 1 14 9 0
1997 2011 1 1 14 29 0
1998 2011 1 1 14 8 0
2004 2011 1 1 14 1 0
2005 2011 1 1 14 2 0
2007 2011 1 1 14 6 1
2008 2011 1 1 14 24 1
2009 2011 1 1 14 14 1
1996 2012 1 1 14 9 0
1997 2012 1 1 14 29 0
1998 2012 1 1 14 8 0
2004 2012 1 1 14 1 0
2005 2012 1 1 14 2 0
2007 2012 1 1 14 6 0
2008 2012 1 1 14 24 0
2009 2012 1 1 14 14 1
2011 2012 1 1 14 19 0
1996 2013 1 1 14 9 0
1997 2013 1 1 14 29 0
1998 2013 1 1 14 8 0
2004 2013 1 1 14 1 0
2005 2013 1 1 14 2 0
2007 2013 1 1 14 6 0
2008 2013 1 1 14 24 0
2009 2013 1 1 14 14 0
2011 2013 1 1 14 19 0
2012 2013 1 1 14 9 0
1996 2014 1 1 14 9 0
1997 2014 1 1 14 29 0
1998 2014 1 1 14 8 0
2004 2014 1 1 14 1 0
2005 2014 1 1 14 2 0
2007 2014 1 1 14 6 0
2008 2014 1 1 14 24 0
2009 2014 1 1 14 14 0
2011 2014 1 1 14 19 0
2012 2014 1 1 14 9 0
2013 2014 1 1 14 10 0
1996 2015 1 1 14 9 0
1997 2015 1 1 14 29 0
1998 2015 1 1 14 8 0
2004 2015 1 1 14 1 0
2005 2015 1 1 14 2 0
2007 2015 1 1 14 6 0
2008 2015 1 1 14 24 0
2009 2015 1 1 14 14 0
2011 2015 1 1 14 19 1
2012 2015 1 1 14 9 0
2013 2015 1 1 14 10 0
2014 2015 1 1 14 74 0
1996 2016 1 1 14 9 0
1997 2016 1 1 14 29 0
1998 2016 1 1 14 8 0
2004 2016 1 1 14 1 0
2005 2016 1 1 14 2 0
2007 2016 1 1 14 6 0
2008 2016 1 1 14 24 0
2009 2016 1 1 14 14 0
2011 2016 1 1 14 19 0
2012 2016 1 1 14 9 0
2013 2016 1 1 14 10 0
2014 2016 1 1 14 74 2
2015 2016 1 1 14 19 0
1996 2017 1 1 14 9 0
1997 2017 1 1 14 29 0
1998 2017 1 1 14 8 0
2004 2017 1 1 14 1 0
2005 2017 1 1 14 2 0
2007 2017 1 1 14 6 0
2008 2017 1 1 14 24 0
2009 2017 1 1 14 14 0
2011 2017 1 1 14 19 0
2012 2017 1 1 14 9 0
2013 2017 1 1 14 10 0
2014 2017 1 1 14 74 0
2015 2017 1 1 14 19 0
2016 2017 1 1 14 30 0
1996 2018 1 1 14 9 0
1997 2018 1 1 14 29 0
1998 2018 1 1 14 8 0
2004 2018 1 1 14 1 0
2005 2018 1 1 14 2 0
2007 2018 1 1 14 6 0
2008 2018 1 1 14 24 0
2009 2018 1 1 14 14 0
2011 2018 1 1 14 19 0
2012 2018 1 1 14 9 0
2013 2018 1 1 14 10 0
2014 2018 1 1 14 74 0
2015 2018 1 1 14 19 0
2016 2018 1 1 14 30 1
2017 2018 1 1 14 7 0
1996 2019 1 1 14 9 0
1997 2019 1 1 14 29 0
1998 2019 1 1 14 8 0
2004 2019 1 1 14 1 0
2005 2019 1 1 14 2 0
2007 2019 1 1 14 6 0
2008 2019 1 1 14 24 0
2009 2019 1 1 14 14 0
2011 2019 1 1 14 19 0
2012 2019 1 1 14 9 0
2013 2019 1 1 14 10 0
2014 2019 1 1 14 74 1
2015 2019 1 1 14 19 1
2016 2019 1 1 14 30 0
2017 2019 1 1 14 7 0
2018 2019 1 1 14 53 0
1996 2020 1 1 14 9 0
1997 2020 1 1 14 29 0
1998 2020 1 1 14 8 0
2004 2020 1 1 14 1 0
2005 2020 1 1 14 2 0
2007 2020 1 1 14 6 0
2008 2020 1 1 14 24 0
2009 2020 1 1 14 14 1
2011 2020 1 1 14 19 0
2012 2020 1 1 14 9 0
2013 2020 1 1 14 10 0
2014 2020 1 1 14 74 0
2015 2020 1 1 14 19 0
2016 2020 1 1 14 30 0
2017 2020 1 1 14 7 0
2018 2020 1 1 14 53 0
2019 2020 1 1 14 36 2
1995 1996 2 1 14 31 0
1995 1997 2 1 14 31 0
1996 1997 2 1 14 17 0
1995 1998 2 1 14 31 0
1996 1998 2 1 14 17 0
1997 1998 2 1 14 2 0
1995 1999 2 1 14 31 0
1996 1999 2 1 14 17 0
1997 1999 2 1 14 2 0
1998 1999 2 1 14 55 0
1995 2000 2 1 14 31 0
1996 2000 2 1 14 17 0
1997 2000 2 1 14 2 0
1998 2000 2 1 14 55 0
1999 2000 2 1 14 55 0
1995 2001 2 1 14 31 0
1996 2001 2 1 14 17 0
1997 2001 2 1 14 2 0
1998 2001 2 1 14 55 0
1999 2001 2 1 14 55 0
2000 2001 2 1 14 19 0
1995 2002 2 1 14 31 0
1996 2002 2 1 14 17 0
1997 2002 2 1 14 2 0
1998 2002 2 1 14 55 0
1999 2002 2 1 14 55 0
2000 2002 2 1 14 19 0
1995 2003 2 1 14 31 0
1996 2003 2 1 14 17 0
1997 2003 2 1 14 2 0
1998 2003 2 1 14 55 0
1999 2003 2 1 14 55 0
2000 2003 2 1 14 19 0
2002 2003 2 1 14 10 0
1995 2004 2 1 14 31 0
1996 2004 2 1 14 17 0
1997 2004 2 1 14 2 0
1998 2004 2 1 14 55 0
1999 2004 2 1 14 55 0
2000 2004 2 1 14 19 0
2002 2004 2 1 14 10 0
2003 2004 2 1 14 35 0
1995 2005 2 1 14 31 0
1996 2005 2 1 14 17 0
1997 2005 2 1 14 2 0
1998 2005 2 1 14 55 0
1999 2005 2 1 14 55 0
2000 2005 2 1 14 19 0
2002 2005 2 1 14 10 0
2003 2005 2 1 14 35 0
2004 2005 2 1 14 51 0
1995 2006 2 1 14 31 0
1996 2006 2 1 14 17 0
1997 2006 2 1 14 2 0
1998 2006 2 1 14 55 0
1999 2006 2 1 14 55 0
2000 2006 2 1 14 19 0
2002 2006 2 1 14 10 0
2003 2006 2 1 14 35 0
2004 2006 2 1 14 51 0
2005 2006 2 1 14 47 0
1995 2007 2 1 14 31 0
1996 2007 2 1 14 17 0
1997 2007 2 1 14 2 0
1998 2007 2 1 14 55 0
1999 2007 2 1 14 55 0
2000 2007 2 1 14 19 0
2002 2007 2 1 14 10 0
2003 2007 2 1 14 35 0
2004 2007 2 1 14 51 0
2005 2007 2 1 14 47 0
2006 2007 2 1 14 5 0
1995 2008 2 1 14 31 0
1996 2008 2 1 14 17 0
1997 2008 2 1 14 2 0
1998 2008 2 1 14 55 0
1999 2008 2 1 14 55 0
2000 2008 2 1 14 19 0
2002 2008 2 1 14 10 0
2003 2008 2 1 14 35 0
2004 2008 2 1 14 51 0
2005 2008 2 1 14 47 0
2006 2008 2 1 14 5 0
2007 2008 2 1 14 47 0
1995 2009 2 1 14 31 0
1996 2009 2 1 14 17 0
1997 2009 2 1 14 2 0
1998 2009 2 1 14 55 0
1999 2009 2 1 14 55 0
2000 2009 2 1 14 19 0
2002 2009 2 1 14 10 0
2003 2009 2 1 14 35 0
2004 2009 2 1 14 51 0
2005 2009 2 1 14 47 0
2006 2009 2 1 14 5 0
2007 2009 2 1 14 47 0
2008 2009 2 1 14 135 0
1995 2010 2 1 14 31 0
1996 2010 2 1 14 17 0
1997 2010 2 1 14 2 0
1998 2010 2 1 14 55 0
1999 2010 2 1 14 55 0
2000 2010 2 1 14 19 0
2002 2010 2 1 14 10 0
2003 2010 2 1 14 35 0
2004 2010 2 1 14 51 0
2005 2010 2 1 14 47 0
2006 2010 2 1 14 5 0
2007 2010 2 1 14 47 0
2008 2010 2 1 14 135 0
2009 2010 2 1 14 65 0
1995 2011 2 1 14 31 0
1996 2011 2 1 14 17 0
1997 2011 2 1 14 2 0
1998 2011 2 1 14 55 0
1999 2011 2 1 14 55 0
2000 2011 2 1 14 19 0
2002 2011 2 1 14 10 0
2003 2011 2 1 14 35 0
2004 2011 2 1 14 51 0
2005 2011 2 1 14 47 0
2006 2011 2 1 14 5 0
2007 2011 2 1 14 47 0
2008 2011 2 1 14 135 0
2009 2011 2 1 14 65 0
2010 2011 2 1 14 110 1
1995 2012 2 1 14 31 0
1996 2012 2 1 14 17 0
1997 2012 2 1 14 2 0
1998 2012 2 1 14 55 0
1999 2012 2 1 14 55 0
2000 2012 2 1 14 19 0
2002 2012 2 1 14 10 0
2003 2012 2 1 14 35 0
2004 2012 2 1 14 51 0
2005 2012 2 1 14 47 0
2006 2012 2 1 14 5 0
2007 2012 2 1 14 47 0
2008 2012 2 1 14 135 0
2009 2012 2 1 14 65 0
2010 2012 2 1 14 110 0
2011 2012 2 1 14 99 0
1995 2013 2 1 14 31 0
1996 2013 2 1 14 17 0
1997 2013 2 1 14 2 0
1998 2013 2 1 14 55 0
1999 2013 2 1 14 55 0
2000 2013 2 1 14 19 0
2002 2013 2 1 14 10 0
2003 2013 2 1 14 35 0
2004 2013 2 1 14 51 0
2005 2013 2 1 14 47 0
2006 2013 2 1 14 5 0
2007 2013 2 1 14 47 0
2008 2013 2 1 14 135 0
2009 2013 2 1 14 65 0
2010 2013 2 1 14 110 0
2011 2013 2 1 14 99 0
2012 2013 2 1 14 59 0
1995 2014 2 1 14 31 0
1996 2014 2 1 14 17 0
1997 2014 2 1 14 2 0
1998 2014 2 1 14 55 0
1999 2014 2 1 14 55 0
2000 2014 2 1 14 19 0
2002 2014 2 1 14 10 0
2003 2014 2 1 14 35 0
2004 2014 2 1 14 51 0
2005 2014 2 1 14 47 0
2006 2014 2 1 14 5 0
2007 2014 2 1 14 47 0
2008 2014 2 1 14 135 0
2009 2014 2 1 14 65 0
2010 2014 2 1 14 110 0
2011 2014 2 1 14 99 0
2012 2014 2 1 14 59 0
2013 2014 2 1 14 82 0
1995 2015 2 1 14 31 0
1996 2015 2 1 14 17 0
1997 2015 2 1 14 2 0
1998 2015 2 1 14 55 0
1999 2015 2 1 14 55 0
2000 2015 2 1 14 19 0
2002 2015 2 1 14 10 0
2003 2015 2 1 14 35 0
2004 2015 2 1 14 51 0
2005 2015 2 1 14 47 0
2006 2015 2 1 14 5 0
2007 2015 2 1 14 47 0
2008 2015 2 1 14 135 0
2009 2015 2 1 14 65 0
2010 2015 2 1 14 110 0
2011 2015 2 1 14 99 1
2012 2015 2 1 14 59 0
2013 2015 2 1 14 82 0
2014 2015 2 1 14 19 0
1995 2016 2 1 14 31 0
1996 2016 2 1 14 17 0
1997 2016 2 1 14 2 0
1998 2016 2 1 14 55 0
1999 2016 2 1 14 55 0
2000 2016 2 1 14 19 0
2002 2016 2 1 14 10 0
2003 2016 2 1 14 35 0
2004 2016 2 1 14 51 0
2005 2016 2 1 14 47 0
2006 2016 2 1 14 5 0
2007 2016 2 1 14 47 0
2008 2016 2 1 14 135 0
2009 2016 2 1 14 65 0
2010 2016 2 1 14 110 0
2011 2016 2 1 14 99 0
2012 2016 2 1 14 59 0
2013 2016 2 1 14 82 0
2014 2016 2 1 14 19 0
2015 2016 2 1 14 50 0
1995 2017 2 1 14 31 0
1996 2017 2 1 14 17 0
1997 2017 2 1 14 2 0
1998 2017 2 1 14 55 0
1999 2017 2 1 14 55 0
2000 2017 2 1 14 19 0
2002 2017 2 1 14 10 0
2003 2017 2 1 14 35 0
2004 2017 2 1 14 51 0
2005 2017 2 1 14 47 0
2006 2017 2 1 14 5 0
2007 2017 2 1 14 47 0
2008 2017 2 1 14 135 0
2009 2017 2 1 14 65 0
2010 2017 2 1 14 110 0
2011 2017 2 1 14 99 0
2012 2017 2 1 14 59 0
2013 2017 2 1 14 82 0
2014 2017 2 1 14 19 0
2015 2017 2 1 14 50 0
2016 2017 2 1 14 63 0
1995 2018 2 1 14 31 0
1996 2018 2 1 14 17 0
1997 2018 2 1 14 2 0
1998 2018 2 1 14 55 0
1999 2018 2 1 14 55 0
2000 2018 2 1 14 19 0
2002 2018 2 1 14 10 0
2003 2018 2 1 14 35 0
2004 2018 2 1 14 51 0
2005 2018 2 1 14 47 0
2006 2018 2 1 14 5 0
2007 2018 2 1 14 47 0
2008 2018 2 1 14 135 0
2009 2018 2 1 14 65 0
2010 2018 2 1 14 110 0
2011 2018 2 1 14 99 0
2012 2018 2 1 14 59 0
2013 2018 2 1 14 82 0
2014 2018 2 1 14 19 0
2015 2018 2 1 14 50 0
2016 2018 2 1 14 63 0
2017 2018 2 1 14 78 0
1995 2019 2 1 14 31 0
1996 2019 2 1 14 17 0
1997 2019 2 1 14 2 0
1998 2019 2 1 14 55 0
1999 2019 2 1 14 55 0
2000 2019 2 1 14 19 0
2002 2019 2 1 14 10 0
2003 2019 2 1 14 35 0
2004 2019 2 1 14 51 0
2005 2019 2 1 14 47 0
2006 2019 2 1 14 5 0
2007 2019 2 1 14 47 0
2008 2019 2 1 14 135 0
2009 2019 2 1 14 65 0
2010 2019 2 1 14 110 0
2011 2019 2 1 14 99 0
2012 2019 2 1 14 59 0
2013 2019 2 1 14 82 0
2014 2019 2 1 14 19 0
2015 2019 2 1 14 50 0
2016 2019 2 1 14 63 0
2017 2019 2 1 14 78 0
2018 2019 2 1 14 93 0
1995 2020 2 1 14 31 0
1996 2020 2 1 14 17 0
1997 2020 2 1 14 2 0
1998 2020 2 1 14 55 0
1999 2020 2 1 14 55 0
2000 2020 2 1 14 19 0
2002 2020 2 1 14 10 0
2003 2020 2 1 14 35 0
2004 2020 2 1 14 51 0
2005 2020 2 1 14 47 0
2006 2020 2 1 14 5 0
2007 2020 2 1 14 47 0
2008 2020 2 1 14 135 0
2009 2020 2 1 14 65 0
2010 2020 2 1 14 110 0
2011 2020 2 1 14 99 0
2012 2020 2 1 14 59 0
2013 2020 2 1 14 82 0
2014 2020 2 1 14 19 0
2015 2020 2 1 14 50 0
2016 2020 2 1 14 63 0
2017 2020 2 1 14 78 0
2018 2020 2 1 14 93 0
2019 2020 2 1 14 94 0
1996 1997 1 2 14 9 0
1996 1998 1 2 14 9 0
1997 1998 1 2 14 29 0
1996 1999 1 2 14 9 0
1997 1999 1 2 14 29 0
1998 1999 1 2 14 8 0
1996 2000 1 2 14 9 0
1997 2000 1 2 14 29 0
1998 2000 1 2 14 8 0
1996 2001 1 2 14 9 0
1997 2001 1 2 14 29 0
1998 2001 1 2 14 8 0
1996 2002 1 2 14 9 0
1997 2002 1 2 14 29 0
1998 2002 1 2 14 8 0
1996 2003 1 2 14 9 0
1997 2003 1 2 14 29 0
1998 2003 1 2 14 8 0
1996 2004 1 2 14 9 0
1997 2004 1 2 14 29 0
1998 2004 1 2 14 8 0
1996 2005 1 2 14 9 0
1997 2005 1 2 14 29 0
1998 2005 1 2 14 8 0
2004 2005 1 2 14 1 0
1996 2006 1 2 14 9 0
1997 2006 1 2 14 29 0
1998 2006 1 2 14 8 0
2004 2006 1 2 14 1 0
2005 2006 1 2 14 2 0
1996 2007 1 2 14 9 0
